id,Brand,Manifacture_Year,Car_Age_2024,Entry_price,Price_2024
4519,SEAT_Toledo_2001,2001,23,50411.2,33467.59
4520,SEAT_Toledo_2002,2002,22,50411.2,33579.36
4521,SEAT_Toledo_2003,2003,21,50411.2,33691.12
4522,SEAT_Toledo_2004,2004,20,51399.04,33695.17
4523,SEAT_Toledo_2005,2005,19,48184.64,34160.69
4524,SEAT_Toledo_2006,2006,18,48184.64,34259.51
4525,SEAT_Toledo_2007,2007,17,49654.64,34210.77
4526,SEAT_Toledo_2008,2008,16,58917.6,33602.59
4527,SEAT_Toledo_2009,2009,15,58212.0,33798.41
4528,SEAT_Toledo_2012,2012,12,48294.4,34844.41
4529,SEAT_Toledo_2013,2013,11,48294.4,34943.89
4530,SEAT_Toledo_2014,2014,10,48294.4,35043.37
4531,SEAT_Toledo_2015,2015,9,55703.2,34792.7
4532,SEAT_Toledo_2016,2016,8,56604.8,34898.77
4533,SEAT_Toledo_2017,2017,7,63935.2,34840.9
4534,SEAT_Toledo_2018,2018,6,64582.0,34998.66
4535,SKODA_Citigo_2011,2011,13,29694.0,26967.73
4536,SKODA_Citigo_2012,2012,12,29694.0,26998.45
4537,SKODA_Citigo_2013,2013,11,30046.8,26982.51
4538,SKODA_Citigo_2014,2014,10,31497.2,26853.06
4539,SKODA_Citigo_2015,2015,9,31967.6,26859.35
4540,SKODA_Citigo_2016,2016,8,32222.4,26894.53
4541,SKODA_Citigo_2017,2017,7,33084.8,26892.85
4542,SKODA_Citigo_2018,2018,6,33084.8,26960.6
4543,SKODA_Citigo_2019,2019,5,34025.6,26983.52
4544,SKODA_Citigo_2020,2020,4,34123.6,27056.61
4545,SKODA_Fabia_2000,2000,24,30650.48,23289.55
4546,SKODA_Fabia_2001,2001,23,29478.4,23654.19
4547,SKODA_Fabia_2002,2002,22,26930.4,24406.0
4548,SKODA_Fabia_2003,2003,21,26930.4,24433.84
4549,SKODA_Fabia_2004,2004,20,28819.84,23984.17
4550,SKODA_Fabia_2005,2005,19,29133.44,23966.28
4551,SKODA_Fabia_2006,2006,18,29133.44,24021.65
4552,SKODA_Fabia_2007,2007,17,29133.44,24077.02
4553,SKODA_Fabia_2008,2008,16,29145.2,24130.22
4554,SKODA_Fabia_2009,2009,15,31438.4,23817.55
4555,SKODA_Fabia_2010,2010,14,35103.6,23441.61
4556,SKODA_Fabia_2011,2011,13,35103.6,23554.23
4557,SKODA_Fabia_2012,2012,12,38063.2,23406.18
4558,SKODA_Fabia_2013,2013,11,35044.8,23784.63
4559,SKODA_Fabia_2014,2014,10,35044.8,23896.78
4560,SKODA_Fabia_2015,2015,9,37396.8,23850.53
4561,SKODA_Fabia_2016,2016,8,41336.4,23780.34
4562,SKODA_Fabia_2017,2017,7,40376.0,23974.59
4563,SKODA_Fabia_2018,2018,6,40376.0,24123.69
4564,SKODA_Karoq_2017,2017,7,80987.2,82245.29
4565,SKODA_Karoq_2018,2018,6,80987.2,82239.4
4566,SKODA_Kodiaq_2016,2016,8,83535.2,108776.82
4567,SKODA_Kodiaq_2017,2017,7,83535.2,108662.66
4568,SKODA_Kodiaq_2018,2018,6,85985.2,108461.96
4569,SKODA_Octavia_1998,1998,26,44390.08,33159.13
4570,SKODA_Octavia_1999,1999,25,44370.48,33243.22
4571,SKODA_Octavia_2000,2000,24,37710.4,34644.0
4572,SKODA_Octavia_2001,2001,23,37710.4,34669.51
4573,SKODA_Octavia_2002,2002,22,37710.4,34695.02
4574,SKODA_Octavia_2003,2003,21,37710.4,34720.53
4575,SKODA_Octavia_2004,2004,20,39580.24,34399.77
4576,SKODA_Octavia_2005,2005,19,39580.24,34442.6
4577,SKODA_Octavia_2006,2006,18,41344.24,34217.26
4578,SKODA_Octavia_2007,2007,17,42343.84,34140.83
4579,SKODA_Octavia_2008,2008,16,42806.4,34150.01
4580,SKODA_Octavia_2009,2009,15,42218.4,34286.6
4581,SKODA_Octavia_2010,2010,14,47079.2,33878.07
4582,SKODA_Octavia_2011,2011,13,48255.2,33883.5
4583,SKODA_Octavia_2012,2012,12,51332.4,33783.07
4584,SKODA_Octavia_2013,2013,11,51724.4,33883.4
4585,SKODA_Octavia_2014,2014,10,63621.6,33508.55
4586,SKODA_Octavia_2015,2015,9,63621.6,33683.32
4587,SKODA_Octavia_2016,2016,8,63621.6,33858.09
4588,SKODA_Octavia_2017,2017,7,64523.2,34011.62
4589,SKODA_Octavia_2018,2018,6,66640.0,34148.6
4590,SKODA_Octavia_2019,2019,5,70991.2,34269.65
4591,SKODA_Octavia_2020,2020,4,72147.6,34454.49
4592,SKODA_Rapid_2012,2012,12,49882.0,32980.08
4593,SKODA_Rapid_2013,2013,11,49882.0,33101.46
4594,SKODA_Rapid_2014,2014,10,50705.2,33178.9
4595,SKODA_Rapid_2015,2015,9,51332.4,33275.4
4596,SKODA_Rapid_2016,2016,8,52704.4,33349.66
4597,SKODA_Rapid_2017,2017,7,55095.6,33407.72
4598,SKODA_Rapid_2018,2018,6,55095.6,33554.7
4599,SKODA_Rapid_2019,2019,5,56565.6,33669.85
4600,SKODA_Roomster_2006,2006,18,38247.44,9435.41
4601,SKODA_Roomster_2007,2007,17,38247.44,9684.72
4602,SKODA_Roomster_2008,2008,16,37808.4,9960.53
4603,SKODA_Roomster_2009,2009,15,37808.4,10208.18
4604,SKODA_Roomster_2010,2010,14,42198.8,10245.57
4605,SKODA_Roomster_2011,2011,13,42198.8,10508.23
4606,SKODA_Roomster_2012,2012,12,38455.2,10921.98
4607,SKODA_Roomster_2013,2013,11,38455.2,11172.06
4608,SKODA_Roomster_2014,2014,10,38455.2,11422.13
4609,SKODA_Roomster_2015,2015,9,38455.2,11672.21
4610,SKODA_Roomster_2016,2016,8,38455.2,11922.28
4611,SKODA_Superb_2002,2002,22,54958.4,62518.77
4612,SKODA_Superb_2003,2003,21,54958.4,62472.16
4613,SKODA_Superb_2004,2004,20,53711.84,62629.14
4614,SKODA_Superb_2005,2005,19,53692.24,62575.46
4615,SKODA_Superb_2006,2006,18,53692.24,62518.5
4616,SKODA_Superb_2007,2007,17,53692.24,62461.55
4617,SKODA_Superb_2008,2008,16,54233.2,62332.94
4618,SKODA_Superb_2009,2009,15,58114.0,61835.24
4619,SKODA_Superb_2010,2010,14,64523.2,61235.62
4620,SKODA_Superb_2011,2011,13,64523.2,61254.02
4621,SKODA_Superb_2012,2012,12,68423.6,61016.88
4622,SKODA_Superb_2013,2013,11,69795.6,60980.4
4623,SKODA_Superb_2014,2014,10,72539.6,60896.39
4624,SKODA_Superb_2015,2015,9,72539.6,60956.08
4625,SKODA_Superb_2016,2016,8,72539.6,61015.77
4626,SKODA_Superb_2017,2017,7,77341.6,60931.04
4627,SKODA_Superb_2018,2018,6,77870.8,60998.66
4628,SKODA_Yeti_2009,2009,15,53096.4,34328.12
4629,SKODA_Yeti_2010,2010,14,54135.2,34381.08
4630,SKODA_Yeti_2011,2011,13,54135.2,34510.95
4631,SKODA_Yeti_2012,2012,12,57408.4,34461.48
4632,SKODA_Yeti_2013,2013,11,58584.4,34551.73
4633,SKODA_Yeti_2014,2014,10,59015.6,34683.81
4634,SKODA_Yeti_2015,2015,9,65522.8,34620.45
4635,SKODA_Yeti_2016,2016,8,65522.8,34795.88
4636,SKODA_Yeti_2017,2017,7,68815.6,34898.78
4637,SKODA_Yeti_2018,2018,6,68815.6,35084.57
4638,Smart_Roadster_2002,2002,22,38808.0,12493.85
4639,Smart_Roadster_2003,2003,21,38808.0,12711.32
4640,Smart_Roadster_2004,2004,20,38808.0,12928.8
4641,Smart_Roadster_2005,2005,19,46459.84,12600.13
4642,Smart_Roadster_2006,2006,18,46459.84,12846.34
4643,Smart_Roadster_2007,2007,17,46459.84,13092.56
4644,Smart_forfour_2004,2004,20,28035.84,37590.52
4645,Smart_forfour_2005,2005,19,28035.84,37486.12
4646,Smart_forfour_2006,2006,18,28035.84,37381.72
4647,Smart_forfour_2014,2014,10,45334.8,34652.35
4648,Smart_forfour_2015,2015,9,45334.8,34737.37
4649,Smart_forfour_2016,2016,8,45334.8,34822.39
4650,Smart_forfour_2017,2017,7,40434.8,35167.81
4651,Smart_forfour_2018,2018,6,40434.8,35215.63
4652,Smart_forfour_2019,2019,5,40434.8,35263.44
4653,Smart_forfour_2020,2020,4,48941.2,35071.97
4654,Smart_fortwo_2001,2001,23,24186.4,36189.91
4655,Smart_fortwo_2002,2002,22,24186.4,36048.19
4656,Smart_fortwo_2003,2003,21,24186.4,35906.48
4657,Smart_fortwo_2004,2004,20,25342.8,35277.68
4658,Smart_fortwo_2005,2005,19,25342.8,35160.32
4659,Smart_fortwo_2006,2006,18,25342.8,35042.96
4660,Smart_fortwo_2007,2007,17,26252.24,34625.62
4661,Smart_fortwo_2008,2008,16,26714.8,34389.67
4662,Smart_fortwo_2009,2009,15,26714.8,34298.47
4663,Smart_fortwo_2010,2010,14,26742.24,34200.32
4664,Smart_fortwo_2011,2011,13,34202.0,32740.93
4665,Smart_fortwo_2012,2012,12,35848.4,32547.5
4666,Smart_fortwo_2013,2013,11,36926.4,32463.77
4667,Smart_fortwo_2014,2014,10,37318.4,32469.47
4668,Smart_fortwo_2015,2015,9,37318.4,32515.57
4669,Smart_fortwo_2016,2016,8,43394.4,32174.19
4670,Smart_fortwo_2017,2017,7,38494.4,32533.78
4671,Smart_fortwo_2018,2018,6,38494.4,32590.44
4672,Smart_fortwo_2019,2019,5,38494.4,32647.1
4673,Smart_fortwo_2020,2020,4,46608.8,32470.23
4674,Ssangyong_Korando_2011,2011,13,65738.4,64122.13
4675,Ssangyong_Korando_2012,2012,12,65738.4,64131.07
4676,Ssangyong_Korando_2013,2013,11,58016.0,64700.88
4677,Ssangyong_Korando_2014,2014,10,57996.4,64660.3
4678,Ssangyong_Korando_2015,2015,9,57996.4,64618.11
4679,Ssangyong_Korando_2016,2016,8,57996.4,64575.92
4680,Ssangyong_Korando_2017,2017,7,58584.4,64503.23
4681,Ssangyong_Korando_2018,2018,6,60524.8,64382.72
4682,Ssangyong_Korando_2019,2019,5,63151.2,64272.15
4683,Ssangyong_Kyron_2005,2005,19,65805.04,5709.93
4684,Ssangyong_Kyron_2006,2006,18,65628.64,6034.92
4685,Ssangyong_Kyron_2007,2007,17,65628.64,6356.32
4686,Ssangyong_Kyron_2008,2008,16,57780.8,6831.14
4687,Ssangyong_Kyron_2009,2009,15,54856.48,7207.08
4688,Ssangyong_Kyron_2010,2010,14,49058.8,7654.36
4689,Ssangyong_Kyron_2011,2011,13,49058.8,7951.91
4690,Ssangyong_Musso_1998,1998,26,64640.8,94125.77
4691,Ssangyong_Rexton_2003,2003,21,67796.4,112405.9
4692,Ssangyong_Rexton_2004,2004,20,67796.4,112175.9
4693,Ssangyong_Rexton_2005,2005,19,65820.72,112300.63
4694,Ssangyong_Rexton_2006,2006,18,65820.72,112051.95
4695,Ssangyong_Rexton_2007,2007,17,73468.64,110669.5
4696,Ssangyong_Rexton_2008,2008,16,77008.4,110065.38
4697,Ssangyong_Rexton_2009,2009,15,72692.48,110397.46
4698,Ssangyong_Rexton_2010,2010,14,63464.8,111390.21
4699,Ssangyong_Rexton_2011,2011,13,63464.8,111117.75
4700,Ssangyong_Rexton_2012,2012,12,74970.0,109621.65
4701,Ssangyong_Rexton_2013,2013,11,74970.0,109451.16
4702,Ssangyong_Rexton_2014,2014,10,84103.6,108669.82
4703,Ssangyong_Rexton_2015,2015,9,84084.0,108561.47
4704,Ssangyong_Rexton_2016,2016,8,84084.0,108451.95
4705,Ssangyong_Rexton_2017,2017,7,88533.2,108166.0
4706,Ssangyong_Rexton_2018,2018,6,104820.8,107637.61
4707,Ssangyong_Rodius_2005,2005,19,57965.04,11183.1
4708,Ssangyong_Rodius_2006,2006,18,57788.64,11469.59
4709,Ssangyong_Rodius_2007,2007,17,57780.8,11749.86
4710,Ssangyong_Rodius_2008,2008,16,57780.8,12029.85
4711,Ssangyong_Rodius_2009,2009,15,54856.48,12399.41
4712,Ssangyong_Rodius_2010,2010,14,48568.8,12887.25
4713,Ssangyong_Rodius_2011,2011,13,48568.8,13146.0
4714,Ssangyong_Rodius_2012,2012,12,56291.2,13185.39
4715,Ssangyong_Rodius_2013,2013,11,60132.8,13381.63
4716,Ssangyong_Tivoli XLV_2016,2016,8,67012.4,69241.21
4717,Ssangyong_Tivoli XLV_2017,2017,7,65797.2,69281.04
4718,Ssangyong_Tivoli XLV_2018,2018,6,65797.2,69261.12
4719,Ssangyong_Tivoli XLV_2019,2019,5,67541.6,69188.0
4720,Ssangyong_Tivoli XLV_2020,2020,4,67541.6,69178.71
4721,Ssangyong_Tivoli XLV_2021,2021,3,75342.4,69044.78
4722,Ssangyong_Tivoli_2014,2014,10,49980.0,52177.03
4723,Ssangyong_Tivoli_2015,2015,9,49980.0,52161.05
4724,Ssangyong_Tivoli_2016,2016,8,49980.0,52145.07
4725,Ssangyong_Tivoli_2017,2017,7,49980.0,52129.09
4726,Ssangyong_Tivoli_2018,2018,6,51900.8,52022.52
4727,Ssangyong_Turismo_2013,2013,11,68462.8,74323.37
4728,Ssangyong_Turismo_2014,2014,10,68423.6,74294.23
4729,Ssangyong_Turismo_2015,2015,9,68404.0,74263.51
4730,Ssangyong_Turismo_2016,2016,8,68404.0,74231.58
4731,Ssangyong_Turismo_2017,2017,7,73284.4,74002.02
4732,Ssangyong_Turismo_2018,2018,6,75028.8,73943.12
4733,Ssangyong_Turismo_2019,2019,5,75264.0,73942.58
4734,Ssangyong_Turismo_2020,2020,4,76930.0,73915.92
4735,Subaru_BRZ_2012,2012,12,96490.8,84828.2
4736,Subaru_BRZ_2013,2013,11,96451.6,84874.93
4737,Subaru_BRZ_2014,2014,10,86612.4,85314.11
4738,Subaru_BRZ_2015,2015,9,86592.8,85320.52
4739,Subaru_BRZ_2016,2016,8,86573.2,85326.76
4740,Subaru_BRZ_2017,2017,7,94628.8,85101.86
4741,Subaru_BRZ_2018,2018,6,94981.6,85132.33
4742,Subaru_Forester_1998,1998,26,63798.0,62817.42
4743,Subaru_Forester_1999,1999,25,61818.4,63132.28
4744,Subaru_Forester_2000,2000,24,61818.4,63125.09
4745,Subaru_Forester_2001,2001,23,60034.8,63390.67
4746,Subaru_Forester_2002,2002,22,60034.8,63371.62
4747,Subaru_Forester_2003,2003,21,60034.8,63352.57
4748,Subaru_Forester_2004,2004,20,63688.24,62861.93
4749,Subaru_Forester_2005,2005,19,63688.24,62866.45
4750,Subaru_Forester_2006,2006,18,68176.64,62411.82
4751,Subaru_Forester_2007,2007,17,68294.24,62431.26
4752,Subaru_Forester_2008,2008,16,68286.4,62462.58
4753,Subaru_Forester_2009,2009,15,66836.0,62610.84
4754,Subaru_Forester_2010,2010,14,77322.0,61932.61
4755,Subaru_Forester_2011,2011,13,81594.8,61788.19
4756,Subaru_Forester_2012,2012,12,82516.0,61837.24
4757,Subaru_Forester_2013,2013,11,97216.0,61432.74
4758,Subaru_Forester_2014,2014,10,97196.4,61571.41
4759,Subaru_Forester_2015,2015,9,97196.4,61709.52
4760,Subaru_Forester_2016,2016,8,97196.4,61847.63
4761,Subaru_Forester_2017,2017,7,97196.4,61985.74
4762,Subaru_Forester_2018,2018,6,101684.8,62056.61
4763,Subaru_Forester_2019,2019,5,101684.8,62205.92
4764,Subaru_Forester_2020,2020,4,127047.2,62161.45
4765,Subaru_Impreza_1998,1998,26,54056.8,35138.76
4766,Subaru_Impreza_1999,1999,25,55154.4,35116.58
4767,Subaru_Impreza_2000,2000,24,53978.4,35379.25
4768,Subaru_Impreza_2001,2001,23,49976.08,36004.45
4769,Subaru_Impreza_2002,2002,22,53978.4,35609.29
4770,Subaru_Impreza_2003,2003,21,53978.4,35724.31
4771,Subaru_Impreza_2004,2004,20,57043.84,35541.65
4772,Subaru_Impreza_2005,2005,19,57043.84,35671.56
4773,Subaru_Impreza_2006,2006,18,48243.44,36662.05
4774,Subaru_Impreza_2007,2007,17,48137.6,36755.73
4775,Subaru_Impreza_2008,2008,16,48137.6,36837.14
4776,Subaru_Impreza_2009,2009,15,49000.0,36836.56
4777,Subaru_Impreza_2010,2010,14,51998.8,36677.1
4778,Subaru_Impreza_2011,2011,13,51998.8,36781.57
4779,Subaru_Impreza_2012,2012,12,66836.0,36120.11
4780,Subaru_Impreza_2014,2014,10,67796.4,36425.04
4781,Subaru_Impreza_2015,2015,9,67796.4,36596.51
4782,Subaru_Impreza_2016,2016,8,67796.4,36767.99
4783,Subaru_Impreza_2017,2017,7,73460.8,36820.43
4784,Subaru_Impreza_2018,2018,6,73460.8,37008.91
4785,Subaru_Justy_1998,1998,26,36632.4,3562.2
4786,Subaru_Justy_1999,1999,25,36612.8,3840.59
4787,Subaru_Justy_2000,2000,24,36612.8,4117.39
4788,Subaru_Justy_2001,2001,23,34554.8,4551.99
4789,Subaru_Justy_2002,2002,22,34554.8,4821.92
4790,Subaru_Justy_2003,2003,21,33708.08,5156.25
4791,Subaru_Justy_2007,2007,17,32967.2,6271.51
4792,Subaru_Justy_2008,2008,16,32967.2,6535.56
4793,Subaru_Justy_2009,2009,15,36122.8,6631.96
4794,Subaru_Justy_2010,2010,14,36867.6,6874.16
4795,Subaru_Legacy_1998,1998,26,58780.4,19908.04
4796,Subaru_Legacy_1999,1999,25,56832.16,20275.58
4797,Subaru_Legacy_2000,2000,24,60034.8,20264.11
4798,Subaru_Legacy_2001,2001,23,58074.8,20618.63
4799,Subaru_Legacy_2002,2002,22,58074.8,20837.48
4800,Subaru_Legacy_2003,2003,21,61034.4,20880.01
4801,Subaru_Legacy_2004,2004,20,61943.84,21058.88
4802,Subaru_Legacy_2005,2005,19,61943.84,21288.54
4803,Subaru_Legacy_2006,2006,18,65824.64,21345.94
4804,Subaru_Legacy_2007,2007,17,69646.64,21442.66
4805,Subaru_Legacy_2008,2008,16,69646.64,21690.28
4806,Subaru_Legacy_2009,2009,15,71853.6,21871.38
4807,Subaru_Legacy_2010,2010,14,73402.0,22082.1
4808,Subaru_Legacy_2011,2011,13,73402.0,22337.11
4809,Subaru_Legacy_2012,2012,12,84260.4,22380.26
4810,Subaru_Legacy_2013,2013,11,88062.8,22596.24
4811,Subaru_Legacy_2014,2014,10,88062.8,22874.05
4812,Subaru_Levorg_2014,2014,10,106859.2,83954.84
4813,Subaru_Levorg_2015,2015,9,106859.2,84035.88
4814,Subaru_Levorg_2016,2016,8,106839.6,84117.39
4815,Subaru_Levorg_2017,2017,7,115404.8,84036.8
4816,Subaru_Levorg_2018,2018,6,115404.8,84140.88
4817,Subaru_Outback_2003,2003,21,77674.8,86055.33
4818,Subaru_Outback_2004,2004,20,77623.84,86022.73
4819,Subaru_Outback_2005,2005,19,77623.84,85984.21
4820,Subaru_Outback_2006,2006,18,79956.24,85719.63
4821,Subaru_Outback_2007,2007,17,83876.24,85361.59
4822,Subaru_Outback_2008,2008,16,83476.4,85385.69
4823,Subaru_Outback_2009,2009,15,87494.4,85101.58
4824,Subaru_Outback_2010,2010,14,89336.8,85001.35
4825,Subaru_Outback_2011,2011,13,103154.8,84367.85
4826,Subaru_Outback_2012,2012,12,103390.0,84427.04
4827,Subaru_Outback_2013,2013,11,111112.4,84248.7
4828,Subaru_Outback_2014,2014,10,108956.4,84399.44
4829,Subaru_Outback_2015,2015,9,108956.4,84484.73
4830,Subaru_Outback_2016,2016,8,108956.4,84570.01
4831,Subaru_Outback_2017,2017,7,108956.4,84655.29
4832,Subaru_Outback_2018,2018,6,115346.0,84638.63
4833,Subaru_Outback_2019,2019,5,115346.0,84740.9
4834,Subaru_Outback_2020,2020,4,127047.2,84736.44
4835,Subaru_Outback_2021,2021,3,127047.2,84865.39
4836,Subaru_XV_2011,2011,13,82614.0,66506.64
4837,Subaru_XV_2012,2012,12,82594.4,66579.54
4838,Subaru_XV_2013,2013,11,73558.8,67083.95
4839,Subaru_XV_2014,2014,10,73558.8,67116.54
4840,Subaru_XV_2015,2015,9,79242.8,66917.12
4841,Subaru_XV_2016,2016,8,85279.6,66786.56
4842,Subaru_XV_2017,2017,7,86004.8,66850.25
4843,Subaru_XV_2018,2018,6,86004.8,66934.85
4844,Suzuki_Alto_1998,1998,26,24206.0,4980.05
4845,Suzuki_Alto_1999,1999,25,24206.0,5199.15
4846,Suzuki_Alto_2000,2000,24,24206.0,5418.25
4847,Suzuki_Alto_2001,2001,23,24206.0,5637.35
4848,Suzuki_Alto_2002,2002,22,23128.0,6033.75
4849,Suzuki_Alto_2003,2003,21,23128.0,6244.79
4850,Suzuki_Alto_2004,2004,20,23190.72,6446.04
4851,Suzuki_Alto_2005,2005,19,23206.4,6655.25
4852,Suzuki_Alto_2006,2006,18,23206.4,6866.9
4853,Suzuki_Alto_2009,2009,15,26283.6,7185.14
4854,Suzuki_Alto_2010,2010,14,29654.8,7164.48
4855,Suzuki_Alto_2011,2011,13,27204.8,7580.57
4856,Suzuki_Alto_2012,2012,12,27204.8,7818.73
4857,Suzuki_Alto_2013,2013,11,28004.48,8008.57
4858,Suzuki_Alto_2014,2014,10,28004.48,8251.12
4859,Suzuki_Alto_2015,2015,9,28004.48,8493.67
4860,Suzuki_Baleno_1998,1998,26,40062.4,40839.87
4861,Suzuki_Baleno_1999,1999,25,40062.4,40833.8
4862,Suzuki_Baleno_2000,2000,24,40062.4,40827.74
4863,Suzuki_Baleno_2001,2001,23,38004.4,41317.46
4864,Suzuki_Baleno_2002,2002,22,39180.4,41012.75
4865,Suzuki_Baleno_2015,2015,9,50740.48,39982.84
4866,Suzuki_Baleno_2016,2016,8,46350.08,40298.71
4867,Suzuki_Baleno_2017,2017,7,46350.08,40346.64
4868,Suzuki_Baleno_2018,2018,6,50270.08,40233.6
4869,Suzuki_Baleno_2019,2019,5,51132.48,40281.61
4870,Suzuki_Baleno_2020,2020,4,51132.48,40361.73
4871,Suzuki_Celerio_2014,2014,10,31140.48,24900.87
4872,Suzuki_Celerio_2015,2015,9,27220.48,25388.28
4873,Suzuki_Celerio_2016,2016,8,27220.48,25411.64
4874,Suzuki_Celerio_2017,2017,7,27220.48,25435.0
4875,Suzuki_Celerio_2018,2018,6,30670.08,25209.58
4876,Suzuki_Celerio_2019,2019,5,30650.48,25275.44
4877,Suzuki_Celerio_2020,2020,4,34629.28,25189.59
4878,Suzuki_Grand Vitara_1998,1998,26,52194.8,15333.3
4879,Suzuki_Grand Vitara_1999,1999,25,52194.8,15564.91
4880,Suzuki_Grand Vitara_2000,2000,24,42394.8,16686.32
4881,Suzuki_Grand Vitara_2001,2001,23,42394.8,16880.86
4882,Suzuki_Grand Vitara_2002,2002,22,42394.8,17075.4
4883,Suzuki_Grand Vitara_2003,2003,21,46169.76,16930.9
4884,Suzuki_Grand Vitara_2004,2004,20,46526.48,17113.78
4885,Suzuki_Grand Vitara_2005,2005,19,46542.16,17324.71
4886,Suzuki_Grand Vitara_2006,2006,18,46479.44,17541.21
4887,Suzuki_Grand Vitara_2007,2007,17,46444.16,17755.43
4888,Suzuki_Grand Vitara_2008,2008,16,46397.12,17970.11
4889,Suzuki_Grand Vitara_2009,2009,15,46397.12,18181.68
4890,Suzuki_Grand Vitara_2010,2010,14,46397.12,18393.26
4891,Suzuki_Grand Vitara_2011,2011,13,58486.4,18120.0
4892,Suzuki_Grand Vitara_2012,2012,12,60681.6,18306.73
4893,Suzuki_Grand Vitara_2013,2013,11,60622.8,18562.25
4894,Suzuki_Grand Vitara_2014,2014,10,60583.6,18817.06
4895,Suzuki_Grand Vitara_2015,2015,9,60583.6,19070.88
4896,Suzuki_Ignis_2000,2000,24,26714.8,-3883.46
4897,Suzuki_Ignis_2001,2001,23,26714.8,-3551.42
4898,Suzuki_Ignis_2002,2002,22,26930.4,-3229.93
4899,Suzuki_Ignis_2003,2003,21,26930.4,-2897.4
4900,Suzuki_Ignis_2004,2004,20,29019.76,-2650.51
4901,Suzuki_Ignis_2005,2005,19,29019.76,-2313.7
4902,Suzuki_Ignis_2006,2006,18,29019.76,-1976.89
4903,Suzuki_Ignis_2007,2007,17,29760.64,-1663.43
4904,Suzuki_Ignis_2008,2008,16,29878.24,-1328.64
4905,Suzuki_Ignis_2016,2016,8,38980.48,1278.39
4906,Suzuki_Ignis_2017,2017,7,38980.48,1629.31
4907,Suzuki_Ignis_2018,2018,6,44311.68,1950.56
4908,Suzuki_Jimny_1998,1998,26,38494.4,20581.42
4909,Suzuki_Jimny_1999,1999,25,38474.8,20728.81
4910,Suzuki_Jimny_2000,2000,24,38474.8,20872.91
4911,Suzuki_Jimny_2001,2001,23,38474.8,21017.01
4912,Suzuki_Jimny_2002,2002,22,38533.6,21152.79
4913,Suzuki_Jimny_2003,2003,21,38474.8,21305.21
4914,Suzuki_Jimny_2004,2004,20,38717.84,21418.19
4915,Suzuki_Jimny_2005,2005,19,38725.68,21562.9
4916,Suzuki_Jimny_2006,2006,18,38725.68,21708.6
4917,Suzuki_Jimny_2007,2007,17,41077.68,21614.57
4918,Suzuki_Jimny_2008,2008,16,41191.36,21764.13
4919,Suzuki_Jimny_2009,2009,15,41246.24,21919.96
4920,Suzuki_Jimny_2010,2010,14,41410.88,22067.84
4921,Suzuki_Jimny_2011,2011,13,42277.2,22168.17
4922,Suzuki_Jimny_2012,2012,12,45805.2,22126.05
4923,Suzuki_Jimny_2013,2013,11,46118.8,22294.24
4924,Suzuki_Jimny_2014,2014,10,46099.2,22480.31
4925,Suzuki_Jimny_2015,2015,9,46883.2,22634.27
4926,Suzuki_Jimny_2016,2016,8,48055.28,22783.14
4927,Suzuki_Jimny_2017,2017,7,48780.48,22956.01
4928,Suzuki_Jimny_2018,2018,6,48780.48,23152.48
4929,Suzuki_Kizashi_2012,2012,12,84142.8,20006.71
4930,Suzuki_Kizashi_2013,2013,11,84142.8,20289.68
4931,Suzuki_Kizashi_2014,2014,10,84142.8,20572.66
4932,Suzuki_Liana_2001,2001,23,38533.6,-3370.42
4933,Suzuki_Liana_2002,2002,22,38533.6,-3024.96
4934,Suzuki_Liana_2003,2003,21,38533.6,-2679.5
4935,Suzuki_Liana_2004,2004,20,38717.84,-2338.47
4936,Suzuki_Liana_2005,2005,19,38733.52,-1993.15
4937,Suzuki_Liana_2006,2006,18,38733.52,-1647.45
4938,Suzuki_Liana_2007,2007,17,38690.4,-1300.88
4939,Suzuki_Liana_2008,2008,16,38643.36,-954.33
4940,Suzuki_SX4 S-Cross_2013,2013,11,58580.48,43399.31
4941,Suzuki_SX4 S-Cross_2014,2014,10,58580.48,43493.93
4942,Suzuki_SX4 S-Cross_2015,2015,9,54660.48,43780.49
4943,Suzuki_SX4 S-Cross_2016,2016,8,54660.48,43853.79
4944,Suzuki_SX4 S-Cross_2017,2017,7,54660.48,43927.08
4945,Suzuki_SX4 S-Cross_2018,2018,6,67753.28,43630.86
4946,Suzuki_SX4_2006,2006,18,38698.24,14412.13
4947,Suzuki_SX4_2007,2007,17,38698.24,14620.2
4948,Suzuki_SX4_2008,2008,16,38698.24,14828.27
4949,Suzuki_SX4_2009,2009,15,38698.24,15036.34
4950,Suzuki_SX4_2010,2010,14,41779.36,15054.51
4951,Suzuki_SX4_2011,2011,13,45354.4,15101.57
4952,Suzuki_SX4_2012,2012,12,46295.2,15298.37
4953,Suzuki_SX4_2013,2013,11,48608.0,15456.15
4954,Suzuki_SX4_2014,2014,10,48588.4,15702.31
4955,Suzuki_SX4_2015,2015,9,40356.4,16216.75
4956,Suzuki_Splash_2008,2008,16,32379.2,9624.36
4957,Suzuki_Splash_2009,2009,15,32379.2,9855.14
4958,Suzuki_Splash_2010,2010,14,35672.0,9877.57
4959,Suzuki_Splash_2011,2011,13,36220.8,10094.41
4960,Suzuki_Splash_2012,2012,12,36338.4,10336.69
4961,Suzuki_Splash_2013,2013,11,37412.48,10539.67
4962,Suzuki_Splash_2014,2014,10,37412.48,10792.14
